account_id,disp_id,client_id,account_id_acct,district_id_bank,stmt_frq,date_acct,type_disp,loan_id,date_loan,amount,duration,payments,status,date_birth,district_id_client,card_id,type_card,min1,max1,mean1,mean6,response,has_card,idade,days_between
2986,3606,3606,2986,63,monthly,1996-04-09,owner,5584,1997-12-06,24792,24,1033.0,C,1958-06-06,63,566.0,classic,22129.0,70963.9,46498.90156249998,43490.11318681318,1,1,39,606
3906,4710,4710,3906,52,monthly,1997-07-08,owner,5772,1998-03-08,334620,60,5577.0,C,1961-05-09,52,,,1100.0,92028.2,64121.234482758606,35828.28571428571,1,0,36,243
3906,4711,4711,3906,52,monthly,1997-07-08,disponent,5772,1998-03-08,334620,60,5577.0,C,1955-07-23,52,,,1100.0,92028.2,64121.234482758606,35828.28571428571,1,0,42,243
9037,10822,11130,9037,1,monthly,1996-10-22,owner,6821,1998-09-15,321936,48,6707.0,C,1961-04-08,1,,,10376.6,8013.9,31098.71345029239,27414.868217054263,1,0,37,693
9037,10823,11131,9037,1,monthly,1996-10-22,disponent,6821,1998-09-15,321936,48,6707.0,C,1957-07-26,1,,,10376.6,8013.9,31098.71345029239,27414.868217054263,1,0,41,693
9242,11073,11381,9242,57,monthly,1996-03-15,owner,6878,1997-01-24,23184,12,1932.0,A,1979-07-26,57,,,16732.0,8032.0,34318.99555555555,25332.959999999995,1,0,17,315
1256,1516,1516,1256,38,monthly,1994-04-21,owner,5212,1995-05-29,71064,36,1974.0,A,1946-10-17,38,,,15972.0,700.0,34357.5896103896,36960.539393939376,1,0,48,403
4337,5224,5224,4337,29,monthly,1993-11-16,owner,5861,1994-12-08,51408,24,2142.0,A,1949-07-24,29,769.0,classic,101791.3,900.0,52924.62711864404,42936.11666666667,1,1,45,387
6495,7843,7843,6495,6,monthly,1996-07-23,owner,6320,1998-04-28,104964,12,8747.0,C,1966-05-11,6,,,18981.0,67027.5,41145.48205128205,42041.170238095234,1,0,31,644
10915,13109,13417,10915,25,weekly,1997-02-15,owner,7221,1998-06-11,152460,60,2541.0,C,1951-11-17,25,,,10179.4,9419.6,20792.802727272727,23433.843548387104,1,0,46,481
7997,9572,9880,7997,10,monthly,1996-04-25,owner,6633,1998-02-05,160656,24,6694.0,C,1970-12-10,10,,,111171.0,98663.1,52273.93863636362,57546.61818181817,1,0,27,651
8027,9607,9915,8027,44,weekly,1993-07-07,owner,6642,1994-06-05,77640,12,6470.0,A,1967-07-10,27,,,117489.5,93440.4,56090.23018867921,59715.55,1,0,26,333
10774,12938,13246,10774,46,monthly,1997-07-05,owner,7195,1998-04-23,339168,48,7066.0,C,1942-01-13,46,,,1000.0,6616.0,28166.225,19759.20909090909,1,0,56,292
5698,6892,6892,5698,1,monthly,1997-09-04,owner,6168,1998-11-21,99216,36,2756.0,C,1951-03-22,1,,,100084.2,98771.7,58196.94375000001,62401.34545454544,1,0,47,443
5698,6893,6893,5698,1,monthly,1997-09-04,disponent,6168,1998-11-21,99216,36,2756.0,C,1944-01-14,1,,,100084.2,98771.7,58196.94375000001,62401.34545454544,1,0,54,443
3455,4177,4177,3455,34,monthly,1996-03-13,owner,5682,1997-03-07,67464,12,5622.0,A,1935-12-25,34,,,20037.8,92407.6,47134.246,56053.22631578946,1,0,61,359
6924,8359,8359,6924,74,monthly,1994-06-01,owner,6403,1995-12-05,194880,48,4060.0,C,1979-12-06,74,946.0,junior,15529.1,71138.8,36095.40093457945,36512.76184210528,1,1,16,552
9424,11290,11598,9424,54,monthly,1996-12-30,owner,6922,1997-08-26,83628,36,2323.0,C,1977-09-23,54,,,14436.0,53379.4,30058.914285714283,18039.28,1,0,19,239
10266,12317,12625,10266,54,monthly,1993-06-10,owner,7097,1993-12-23,75624,24,3151.0,B,1958-12-07,54,,,26688.1,76971.5,47912.10555555555,15341.5,0,0,35,196
3230,3907,3907,3230,1,monthly,1995-03-11,owner,5635,1996-10-04,77184,36,2144.0,C,1954-12-09,1,,,102237.9,93217.9,52248.00410958903,59114.895348837184,1,0,41,573
6902,8333,8333,6902,60,monthly,1996-10-22,owner,6399,1997-12-21,49320,36,1370.0,C,1966-02-01,60,,,11278.0,900.0,36015.50135135135,37131.24615384614,1,0,31,425
3862,4656,4656,3862,1,monthly,1996-11-23,owner,5760,1998-09-18,74916,36,2081.0,C,1942-09-16,1,,,101282.6,99282.6,57150.48687499999,60868.70588235291,1,0,56,664
5033,6077,6077,5033,54,monthly,1995-08-03,owner,6019,1996-07-25,11400,12,950.0,A,1980-04-30,54,,,14280.0,7480.1,27187.800000000003,26998.052000000003,1,0,16,357
7965,9536,9844,7965,55,monthly,1993-11-08,owner,6624,1994-09-30,71460,12,5955.0,A,1945-08-03,55,,,10500.0,79326.2,48405.72,43537.84545454546,1,0,49,326
7965,9537,9845,7965,55,monthly,1993-11-08,disponent,6624,1994-09-30,71460,12,5955.0,A,1943-06-15,55,,,10500.0,79326.2,48405.72,43537.84545454546,1,0,51,326
2912,3519,3519,2912,74,monthly,1994-07-30,owner,5563,1996-02-29,380160,60,6336.0,C,1949-12-15,74,552.0,classic,101545.4,99801.1,66635.15961538465,70277.10422535212,1,1,46,579
7454,8928,9236,7454,4,monthly,1993-04-19,owner,6512,1994-05-26,63312,48,1319.0,A,1956-05-07,31,,,12051.5,500.0,22129.970666666693,23613.26250000001,1,0,38,402
173,210,210,173,66,monthly,1993-11-26,owner,5002,1994-05-31,104808,12,8734.0,A,1939-11-30,66,,,24170.0,57865.3,38716.89545454546,500.0,1,0,54,186
173,211,211,173,66,monthly,1993-11-26,disponent,5002,1994-05-31,104808,12,8734.0,A,1945-06-28,66,,,24170.0,57865.3,38716.89545454546,500.0,1,0,48,186
3229,3906,3906,3229,64,monthly,1995-11-18,owner,5634,1997-05-01,39024,12,3252.0,A,1936-12-23,64,612.0,classic,100094.0,97665.0,61163.91472868214,67996.16860465113,1,1,60,530
4448,5366,5366,4448,60,monthly,1993-06-02,owner,5887,1994-10-03,192744,36,5354.0,A,1971-09-20,60,781.0,classic,11600.0,80444.1,37490.43714285708,39987.77674418604,1,1,23,488
4448,5367,5367,4448,60,monthly,1993-06-02,disponent,5887,1994-10-03,192744,36,5354.0,A,1979-06-06,60,,,11600.0,80444.1,37490.43714285708,39987.77674418604,1,0,15,488
4994,6033,6033,4994,1,weekly,1996-01-11,owner,6012,1996-08-03,258444,36,7179.0,C,1966-05-27,1,,,13200.0,61790.4,38989.97692307692,600.0,1,0,30,205
5445,6571,6571,5445,72,monthly,1997-02-19,owner,6113,1997-10-01,78696,36,2186.0,C,1971-03-24,72,,,1000.0,56765.7,40602.82499999998,12993.8,1,0,26,224
5591,6749,6749,5591,9,monthly,1996-03-16,owner,6142,1997-01-21,221880,60,3698.0,C,1943-09-29,9,,,1000.0,74216.8,44992.154838709626,40904.34999999999,1,0,53,311
5591,6750,6750,5591,9,monthly,1996-03-16,disponent,6142,1997-01-21,221880,60,3698.0,C,1946-06-04,9,,,1000.0,74216.8,44992.154838709626,40904.34999999999,1,0,50,311
7857,9407,9715,7857,75,monthly,1993-08-04,owner,6598,1995-01-18,68112,12,5676.0,A,1977-11-30,35,,,111588.8,92424.8,47822.04887218046,49376.54712643679,1,0,17,532
8784,10520,10828,8784,1,monthly,1996-10-16,owner,6766,1998-04-28,74352,24,3098.0,C,1957-11-23,1,,,1100.0,96165.9,45520.79152542373,47878.62602739727,1,0,40,559
3834,4620,4620,3834,54,monthly,1993-01-19,owner,5754,1994-09-28,23052,12,1921.0,A,1940-11-01,54,,,10354.6,9363.5,23652.730434782592,24651.89130434784,1,0,53,617
3834,4621,4621,3834,54,monthly,1993-01-19,disponent,5754,1994-09-28,23052,12,1921.0,A,1946-02-10,54,,,10354.6,9363.5,23652.730434782592,24651.89130434784,1,0,48,617
97,116,116,97,74,monthly,1996-05-05,owner,4986,1997-08-10,102876,12,8573.0,A,1942-01-28,74,16.0,classic,11502.9,900.0,32526.67090909088,35589.16499999999,1,1,55,462
97,117,117,97,74,monthly,1996-05-05,disponent,4986,1997-08-10,102876,12,8573.0,A,1936-09-20,74,,,11502.9,900.0,32526.67090909088,35589.16499999999,1,0,60,462
10439,12535,12843,10439,66,monthly,1993-11-21,owner,7137,1994-06-03,151560,24,6315.0,A,1953-05-05,66,1177.0,gold,300.0,97912.7,60185.978947368414,300.0,1,1,41,194
10963,13172,13480,10963,16,monthly,1995-05-20,owner,7233,1996-12-25,115812,36,3217.0,C,1953-06-01,16,,,102084.2,98184.2,56337.96101694914,54463.0511904762,1,0,43,585
5541,6691,6691,5541,43,monthly,1995-03-24,owner,6130,1996-07-18,32640,48,680.0,C,1942-10-15,43,,,13769.7,7443.0,26987.362886597934,26637.145762711865,1,0,53,482
6592,7959,7959,6592,1,monthly,1996-10-20,owner,6338,1997-08-24,390660,60,6511.0,C,1978-06-29,1,933.0,junior,102224.5,99071.0,64965.20945945946,69122.36129032259,1,1,19,308
8982,10755,11063,8982,64,monthly,1993-09-25,owner,6808,1994-10-12,227880,36,6330.0,A,1955-11-04,64,,,103201.7,99657.8,43517.83376623379,47637.13829787235,1,0,38,382
8982,10756,11064,8982,64,monthly,1993-09-25,disponent,6808,1994-10-12,227880,36,6330.0,A,1953-07-09,64,,,103201.7,99657.8,43517.83376623379,47637.13829787235,1,0,41,382
9140,10944,11252,9140,32,monthly,1997-08-18,owner,6852,1998-11-10,16032,48,334.0,C,1965-12-08,32,,,12976.1,53314.4,23309.93124999999,23765.85970149253,1,0,32,449
1869,2267,2267,1869,1,monthly,1996-06-14,owner,5332,1998-01-29,37944,36,1054.0,C,1966-04-10,1,355.0,classic,100074.6,99174.6,58818.198947368415,52484.99154929576,1,1,31,594
2445,2952,2952,2445,52,monthly,1996-07-07,owner,5469,1997-12-26,293160,60,4886.0,C,1978-01-17,52,,,11700.0,95650.1,51103.61720430108,51522.87499999999,1,0,19,537
5385,6499,6499,5385,44,weekly,1993-05-21,owner,6103,1994-04-07,149340,60,2489.0,C,1963-02-01,44,,,10014.4,53214.0,29454.12599999996,30863.63076923076,1,0,31,321
67,78,78,67,16,monthly,1994-10-19,owner,4973,1996-05-02,165960,24,6915.0,A,1944-06-13,16,,,100151.7,94282.8,53960.73879310346,54915.18133333333,1,0,51,561
4618,5565,5565,4618,3,monthly,1996-07-21,owner,5931,1997-03-17,66696,24,2779.0,D,1966-12-22,3,,,1100.0,98133.8,56432.86842105263,15358.85,0,0,30,239
6030,7286,7286,6030,47,monthly,1993-08-24,owner,6227,1995-03-04,28248,24,1177.0,A,1970-02-10,47,884.0,gold,20437.0,69893.0,45965.01162790697,44951.20701754384,1,1,25,557
10663,12805,13113,10663,11,monthly,1993-12-08,owner,7176,1995-10-28,260028,36,7223.0,A,1976-11-25,11,1196.0,classic,10500.0,98336.9,50379.5636363636,49798.92931034479,1,1,18,689
10812,12982,13290,10812,16,monthly,1997-04-08,owner,7202,1998-05-29,140688,48,2931.0,C,1941-06-23,16,,,100592.6,99273.8,55474.01851851854,56091.72244897963,1,0,56,416
10812,12983,13291,10812,16,monthly,1997-04-08,disponent,7202,1998-05-29,140688,48,2931.0,C,1940-11-13,16,,,100592.6,99273.8,55474.01851851854,56091.72244897963,1,0,57,416
11328,13616,13924,11328,54,monthly,1996-11-05,owner,7295,1998-07-18,280440,60,4674.0,C,1952-09-09,54,,,1000.0,75761.9,39033.616,36271.518461538464,1,0,45,620
4473,5395,5395,4473,45,monthly,1995-10-09,owner,5895,1997-01-03,93960,60,1566.0,C,1962-06-01,45,,,25225.0,88246.7,53998.79506172838,52955.29777777776,1,0,34,452
6273,7576,7576,6273,38,monthly,1993-07-21,owner,6279,1994-06-07,87360,24,3640.0,A,1962-07-10,38,897.0,classic,200.0,69174.6,37823.81923076923,29627.4,1,1,31,321
7049,8506,8506,7049,69,monthly,1997-10-12,owner,6436,1998-05-22,495180,60,8253.0,C,1979-12-25,69,957.0,junior,100686.3,84674.1,47565.232,28679.33333333333,1,1,18,222
6075,7339,7339,6075,19,monthly,1996-09-15,owner,6237,1998-01-06,407952,48,8499.0,D,1974-02-28,19,,,-1449.6,9895.5,14863.79178082192,17519.144680851063,0,0,23,478
4851,5858,5858,4851,52,monthly,1996-02-04,owner,5988,1996-08-22,141648,24,5902.0,A,1952-07-17,52,,,12900.0,63687.7,28910.83333333333,200.0,1,0,44,200
4851,5859,5859,4851,52,monthly,1996-02-04,disponent,5988,1996-08-22,141648,24,5902.0,A,1945-01-29,52,,,12900.0,63687.7,28910.83333333333,200.0,1,0,51,200
4907,5928,5928,4907,42,monthly,1994-02-06,owner,5999,1996-01-03,98832,48,2059.0,C,1970-09-10,42,,,10732.4,7782.5,31913.550299401188,33387.26899224806,1,0,25,696
5622,6789,6789,5622,70,monthly,1993-02-08,owner,6150,1994-11-02,83016,12,6918.0,A,1979-03-26,57,857.0,junior,100019.6,99097.4,67545.65372340426,61771.75999999999,1,1,15,632
6138,7411,7411,6138,54,monthly,1997-01-22,owner,6249,1997-07-30,67608,24,2817.0,C,1963-01-25,54,,,17104.0,54658.1,31264.05,200.0,1,0,34,189
6138,7412,7412,6138,54,monthly,1997-01-22,disponent,6249,1997-07-30,67608,24,2817.0,C,1955-10-17,54,,,17104.0,54658.1,31264.05,200.0,1,0,41,189
9750,11695,12003,9750,74,monthly,1994-05-16,owner,6986,1995-02-11,151728,48,3161.0,D,1976-06-23,74,,,-358.5,82784.6,32328.02127659573,47596.72,0,0,18,271
9869,11836,12144,9869,12,monthly,1993-08-21,owner,7004,1995-03-15,331560,60,5526.0,C,1980-11-23,2,1139.0,junior,17397.5,900.0,35896.073636363624,36179.22567567565,1,1,14,571
9869,11837,12145,9869,12,monthly,1993-08-21,disponent,7004,1995-03-15,331560,60,5526.0,C,1982-06-25,2,,,17397.5,900.0,35896.073636363624,36179.22567567565,1,0,12,571
1011,1215,1215,1011,45,monthly,1994-12-17,owner,5160,1995-12-18,204000,60,3400.0,C,1944-05-06,45,,,17219.9,68172.8,38980.94561403507,41300.52608695654,1,0,51,366
10644,12781,13089,10644,16,monthly,1997-07-12,owner,7167,1998-06-18,269964,36,7499.0,C,1979-02-14,16,1194.0,junior,101988.0,97196.0,59140.68955223881,68072.77826086956,1,1,19,341
11244,13512,13820,11244,33,monthly,1997-01-12,owner,7279,1997-12-11,155760,24,6490.0,C,1948-07-31,33,,,101783.3,86086.3,48311.698630136976,48875.66153846153,1,0,49,333
6289,7594,7594,6289,64,monthly,1995-04-05,owner,6283,1996-08-11,85632,48,1784.0,C,1949-04-07,64,,,101571.1,95704.1,63841.52749999998,52858.78095238095,1,0,47,494
1638,1985,1985,1638,6,weekly,1996-11-12,owner,5287,1998-01-26,64224,24,2676.0,C,1937-12-13,6,,,23012.2,92048.9,48230.83095238096,46945.04285714286,1,0,60,440
1638,1986,1986,1638,6,weekly,1996-11-12,disponent,5287,1998-01-26,64224,24,2676.0,C,1942-08-13,6,,,23012.2,92048.9,48230.83095238096,46945.04285714286,1,0,55,440
1718,2083,2083,1718,71,monthly,1997-09-23,owner,5304,1998-08-20,172272,24,7178.0,C,1943-03-12,71,,,102181.1,88571.1,60607.36326530612,65124.58235294119,1,0,55,331
4260,5134,5134,4260,56,monthly,1993-10-14,owner,5837,1994-06-29,244560,60,4076.0,C,1967-07-19,58,,,1000.0,72512.5,39990.67352941175,31270.2,1,0,26,258
6434,7765,7765,6434,1,monthly,1995-05-08,owner,6309,1996-11-11,110136,24,4589.0,A,1958-02-24,1,,,11500.0,95901.4,50987.36896551724,42210.74782608696,1,0,38,553
8316,9961,10269,8316,70,monthly,1994-06-04,owner,6694,1995-03-19,134784,24,5616.0,A,1940-05-11,70,,,112839.2,900.0,47360.70612244898,37856.90000000001,1,0,54,288
11013,13231,13539,11013,1,weekly,1993-02-14,owner,7240,1993-09-06,274740,60,4579.0,A,1978-09-07,63,1223.0,junior,103091.9,94294.0,59748.62000000001,600.0,1,1,15,204
2753,3324,3324,2753,26,monthly,1996-02-13,owner,5531,1997-09-30,66432,24,2768.0,C,1971-04-13,26,,,17025.7,700.0,33525.43529411765,34595.82222222222,1,0,26,595
2753,3325,3325,2753,26,monthly,1996-02-13,disponent,5531,1997-09-30,66432,24,2768.0,C,1963-09-28,26,,,17025.7,700.0,33525.43529411765,34595.82222222222,1,0,34,595
3064,3705,3705,3064,40,monthly,1993-05-23,owner,5599,1995-03-21,15420,12,1285.0,A,1965-06-04,1,,,1000.0,9537.3,24341.918055555587,23947.95400000001,1,0,29,667
2419,2922,2922,2419,24,monthly,1993-11-27,owner,5464,1995-01-30,95808,12,7984.0,A,1940-09-07,43,,,109094.4,9878.0,59790.45060240961,59206.42083333336,1,0,54,429
314,383,383,314,15,after_tr,1996-01-26,owner,5039,1997-05-03,66840,24,2785.0,C,1939-05-17,15,,,109016.3,90744.3,38773.41379310343,39975.23137254899,1,0,58,463
314,384,384,314,15,after_tr,1996-01-26,disponent,5039,1997-05-03,66840,24,2785.0,C,1935-10-08,15,,,109016.3,90744.3,38773.41379310343,39975.23137254899,1,0,61,463
11359,13660,13968,11359,61,monthly,1994-10-01,owner,7305,1996-08-06,54024,12,4502.0,A,1968-04-13,61,1247.0,classic,1000.0,8869.9,37087.45673758862,39485.94519230765,1,1,28,675
10520,12635,12943,10520,55,after_tr,1995-10-24,owner,7154,1996-12-05,417600,60,6960.0,C,1970-10-12,55,1187.0,gold,200.0,87052.1,41013.69310344828,46597.05789473684,1,1,26,408
2228,2700,2700,2228,34,monthly,1994-03-19,owner,5414,1995-03-29,185952,48,3874.0,C,1945-02-22,34,,,11700.0,70385.8,36651.19200000001,37182.79230769231,1,0,50,375
5422,6544,6544,5422,66,monthly,1994-10-22,owner,6109,1996-06-03,368880,60,6148.0,C,1974-08-04,66,,,100821.3,9890.7,57851.64035087727,59477.63688524594,1,0,21,590
5422,6545,6545,5422,66,monthly,1994-10-22,disponent,6109,1996-06-03,368880,60,6148.0,C,1978-09-09,66,,,100821.3,9890.7,57851.64035087727,59477.63688524594,1,0,17,590
8645,10354,10662,8645,60,monthly,1997-06-23,owner,6748,1998-12-08,240900,60,4015.0,C,1949-08-25,60,,,10008.9,9578.3,26318.31061946903,27900.830666666672,1,0,49,533
8919,10679,10987,8919,62,monthly,1997-07-03,owner,6790,1998-06-08,76104,24,3171.0,C,1961-10-03,62,,,1000.0,5288.6,20151.48904109589,23007.00689655173,1,0,36,340
8919,10680,10988,8919,62,monthly,1997-07-03,disponent,6790,1998-06-08,76104,24,3171.0,C,1964-06-13,62,,,1000.0,5288.6,20151.48904109589,23007.00689655173,1,0,34,340
9627,11543,11851,9627,65,after_tr,1994-07-22,owner,6955,1995-11-22,244368,48,5091.0,C,1970-04-02,65,,,101473.3,99881.9,75975.30522388064,74808.60000000006,1,0,25,488
105,127,127,105,21,monthly,1997-07-10,owner,4989,1998-12-05,352704,48,7348.0,C,1950-12-27,21,17.0,classic,14989.4,800.0,30981.60576923077,38738.53103448275,1,1,47,513
3189,3855,3855,3189,29,monthly,1995-11-29,owner,5625,1996-12-15,222180,60,3703.0,D,1939-03-20,29,,,10336.0,90616.0,53559.97692307692,40989.65714285713,0,0,57,382
7819,9362,9670,7819,38,monthly,1993-08-01,owner,6591,1995-02-02,20832,48,434.0,C,1948-05-04,38,,,11009.1,9360.0,21977.530935251823,22391.645555555573,1,0,46,550
10493,12600,12908,10493,12,monthly,1997-01-09,owner,7151,1998-02-18,133800,24,5575.0,C,1941-03-12,12,,,11684.9,83556.1,44349.078313253005,40261.52702702703,1,0,56,405
2345,2834,2834,2345,5,monthly,1993-10-25,owner,5450,1994-12-11,199680,60,3328.0,C,1949-05-23,52,,,14412.6,62238.8,33879.926865671645,34824.50909090908,1,0,45,412
4293,5171,5171,4293,64,after_tr,1996-02-04,owner,5850,1997-05-22,164196,36,4561.0,C,1956-09-23,64,,,10700.0,94097.5,44069.78157894737,19264.109090909093,1,0,40,473
2754,3326,3326,2754,57,weekly,1996-01-26,owner,5532,1997-05-04,335280,48,6985.0,C,1952-12-26,57,,,123335.2,99126.6,44427.07222222224,49448.34528301888,1,0,44,464
4354,5245,5245,4354,38,monthly,1997-01-08,owner,5865,1998-10-30,327660,60,5461.0,C,1942-03-18,38,773.0,classic,1000.0,9818.6,48034.26837606838,48259.9511627907,1,1,56,660
10361,12442,12750,10361,21,monthly,1996-06-21,owner,7119,1997-06-02,86880,12,7240.0,A,1940-05-25,21,1173.0,classic,100082.8,96298.4,56612.10000000001,57177.33,1,1,57,346
472,568,568,472,8,monthly,1996-10-11,owner,5072,1997-04-28,196800,24,8200.0,D,1960-07-19,8,,,108424.2,91295.7,61241.97222222222,300.0,0,0,36,199
1811,2195,2195,1811,40,monthly,1993-09-22,owner,5319,1994-06-23,239460,60,3991.0,C,1942-09-13,68,,,17915.3,74408.8,42368.384210526325,33681.42222222222,1,0,51,274
3143,3800,3800,3143,38,monthly,1996-10-18,owner,5616,1998-05-15,130896,24,5454.0,C,1954-06-15,38,,,15012.0,7012.0,31233.77196261683,27265.248529411776,1,0,43,574
3143,3801,3801,3143,38,monthly,1996-10-18,disponent,5616,1998-05-15,130896,24,5454.0,C,1948-08-15,38,,,15012.0,7012.0,31233.77196261683,27265.248529411776,1,0,49,574
4320,5203,5203,4320,61,monthly,1996-07-23,owner,5856,1997-08-09,51360,12,4280.0,B,1945-09-08,61,,,-2526.7,98993.9,54197.24457831325,40717.215,0,0,51,382
6738,8130,8130,6738,62,monthly,1994-07-28,owner,6362,1995-10-31,37908,12,3159.0,A,1976-05-08,62,,,18341.9,800.0,41333.50138888889,36413.58695652175,1,0,19,460
9159,10966,11274,9159,64,monthly,1996-08-02,owner,6857,1998-06-08,69600,48,1450.0,C,1969-04-14,64,,,16919.0,700.0,39806.558373205706,37356.78431372545,1,0,29,675
9159,10967,11275,9159,64,monthly,1996-08-02,disponent,6857,1998-06-08,69600,48,1450.0,C,1963-04-18,64,,,16919.0,700.0,39806.558373205706,37356.78431372545,1,0,35,675
960,1157,1157,960,4,after_tr,1994-11-02,owner,5151,1995-05-24,189060,60,3151.0,C,1958-12-30,4,189.0,classic,101504.6,97326.3,73974.00454545455,20205.5,1,1,36,203
10652,12790,13098,10652,1,monthly,1997-03-18,owner,7172,1998-05-07,45720,12,3810.0,C,1978-12-15,1,,,15597.1,87185.5,42509.86582278481,48969.45428571429,1,0,19,415
1374,1662,1662,1374,53,monthly,1996-09-26,owner,5236,1997-09-15,389136,48,8107.0,C,1967-09-07,53,,,102478.5,98144.4,57696.12222222221,54404.4375,1,0,30,354
1843,2235,2235,1843,12,monthly,1993-01-30,owner,5325,1993-08-03,105804,36,2939.0,A,1940-04-20,14,352.0,classic,1000.0,65898.5,40906.64210526316,1000.0,1,1,53,185
2622,3163,3163,2622,1,monthly,1996-08-21,owner,5501,1998-05-21,136344,24,5681.0,C,1964-05-26,1,,,10901.0,57858.4,31447.812195121955,30361.348235294103,1,0,34,638
2622,3164,3164,2622,1,monthly,1996-08-21,disponent,5501,1998-05-21,136344,24,5681.0,C,1962-09-10,1,,,10901.0,57858.4,31447.812195121955,30361.348235294103,1,0,35,638
4725,5699,5699,4725,73,monthly,1997-04-14,owner,5956,1997-11-04,168264,36,4674.0,C,1950-10-08,73,,,23045.0,70585.8,40787.820000000014,14722.5,1,0,47,204
5313,6417,6417,5313,40,monthly,1993-04-29,owner,6087,1994-02-27,300660,60,5011.0,C,1950-01-07,40,,,104777.2,92564.2,47197.01724137928,27735.099999999995,1,0,44,304
7636,9148,9456,7636,40,monthly,1996-10-08,owner,6553,1998-01-26,42384,12,3532.0,C,1941-12-07,40,,,104962.4,98818.0,48511.71428571428,53530.87160493826,1,0,56,475
10019,12017,12325,10019,8,monthly,1995-06-15,owner,7036,1996-09-25,194940,36,5415.0,C,1964-10-30,8,,,101486.4,98241.0,58089.960465116266,66574.22923076921,1,0,31,468
1862,2259,2259,1862,19,weekly,1995-04-15,owner,5329,1996-10-16,396120,60,6602.0,C,1950-01-02,19,353.0,classic,101710.8,99417.3,58053.25842696631,59371.01206896557,1,1,46,550
3629,4377,4377,3629,48,monthly,1993-07-27,owner,5713,1995-05-30,158760,60,2646.0,C,1978-01-31,48,,,10191.5,9573.2,25061.6439490446,26342.15045045045,1,0,17,672
5395,6511,6511,5395,47,monthly,1996-04-26,owner,6104,1997-09-05,158184,36,4394.0,C,1953-08-07,47,,,103166.1,98713.6,48557.37032967034,53463.59705882354,1,0,44,497
6649,8030,8030,6649,1,monthly,1995-07-08,owner,6346,1997-05-22,100260,60,1671.0,C,1967-07-19,1,936.0,classic,1000.0,80943.7,37342.9625,29585.0,1,1,29,684
11271,13544,13852,11271,5,monthly,1995-09-20,owner,7286,1997-01-31,67320,36,1870.0,C,1972-01-26,5,,,11422.0,43949.4,26527.51067961165,26844.768852459016,1,0,25,499
4774,5760,5760,4774,66,monthly,1994-01-14,owner,5970,1995-07-09,465072,48,9689.0,C,1948-05-08,66,,,11149.6,79557.6,27564.349494949507,30751.94179104477,1,0,47,541
4774,5761,5761,4774,66,monthly,1994-01-14,disponent,5970,1995-07-09,465072,48,9689.0,C,1941-05-11,66,,,11149.6,79557.6,27564.349494949507,30751.94179104477,1,0,54,541
2064,2503,2503,2064,54,monthly,1996-12-30,owner,5367,1997-08-26,83628,36,2323.0,C,1977-09-23,54,,,14436.0,51781.0,29865.77857142857,18039.28,1,0,19,239
7180,8666,8666,7180,7,weekly,1997-06-12,owner,6469,1998-11-17,99744,24,4156.0,C,1971-08-28,7,,,15075.3,75660.6,38606.39473684211,32432.738983050865,1,0,27,523
2962,3576,3576,2962,1,monthly,1993-05-30,owner,5576,1994-12-21,31248,12,2604.0,A,1939-03-15,1,,,1000.0,99261.3,66009.66283185837,59092.080821917785,1,0,55,570
3556,4291,4291,3556,58,monthly,1997-08-29,owner,5698,1998-09-22,174840,60,2914.0,C,1951-05-07,58,,,1100.0,64669.5,35225.660759493665,36923.2052631579,1,0,47,389
10105,12124,12432,10105,55,monthly,1993-04-28,owner,7061,1994-08-27,121896,24,5079.0,A,1965-03-07,55,,,100783.9,89464.9,55492.03295454549,49420.05777777775,1,0,29,486
3037,3670,3670,3037,44,monthly,1994-05-26,owner,5593,1996-04-18,277884,36,7719.0,D,1980-09-17,44,,,1000.0,98243.5,47163.05478260869,52534.32659574467,0,0,15,693
3664,4417,4417,3664,1,monthly,1996-04-28,owner,5719,1997-09-20,271584,48,5658.0,C,1976-04-24,1,680.0,classic,101241.9,98673.9,60937.94705882352,57156.242857142846,1,1,21,510
37,45,45,37,20,monthly,1997-08-18,owner,4967,1998-10-14,318480,60,5308.0,D,1952-08-26,20,,,-1011.2,95977.5,40538.249056603774,49490.826562499984,0,0,46,422
6158,7435,7435,6158,67,monthly,1996-05-13,owner,6255,1997-02-08,247920,48,5165.0,D,1957-04-16,67,,,16300.0,31595.5,23517.846153846152,15400.0,0,0,39,271
10257,12308,12616,10257,27,monthly,1997-05-01,owner,7096,1998-09-02,37812,12,3151.0,C,1965-01-26,27,,,100832.1,99088.1,54083.89512195122,52649.48192771083,1,0,33,489
3293,3984,3984,3293,1,monthly,1997-08-08,owner,5644,1998-11-27,276084,36,7669.0,C,1964-03-13,1,623.0,classic,10041.0,95636.3,58350.34274809162,55736.89746835442,1,1,34,476
9208,11029,11337,9208,29,monthly,1997-05-24,owner,6868,1998-10-12,82128,24,3422.0,C,1969-04-03,29,,,1100.0,9700.3,33910.01826086956,37844.43428571428,1,0,29,506
6985,8432,8432,6985,38,monthly,1995-07-27,owner,6421,1996-07-25,96768,36,2688.0,C,1968-01-06,38,,,102550.6,92326.3,53820.50999999994,51728.415384615335,1,0,28,364
6985,8433,8433,6985,38,monthly,1995-07-27,disponent,6421,1996-07-25,96768,36,2688.0,C,1961-09-11,38,,,102550.6,92326.3,53820.50999999994,51728.415384615335,1,0,34,364
